TripID,CustomerName,PickupLocation,DropoffLocation,PickupTime,DropoffTime,Status,Fare,Driver,DistanceMiles,DurationMinutes
43e5dec2-56ad-437a-a44d-3ef9d6d1cb7e,Customer 182,Denver International Airport,Manitou Springs,2025-12-26T12:41:01.859546,2025-12-26T14:00:01.859546,Completed,106.45,Jane Smith,72.2,79
0c8cc95d-4406-4efe-8293-167560175bdf,Customer 760,Colorado Springs Airport,Manitou Springs,2025-12-26T21:34:40.859546,2025-12-26T22:14:40.859546,Completed,34.87,Peter Teehan,16.4,40
6cd6b361-750a-4d43-8e74-45b7bcbdbc2d,Customer 625,Garden of the Gods,US Air Force Academy,2025-12-27T11:31:38.859546,2025-12-27T12:04:38.859546,Completed,29.8,Auto-Dispatch,13.5,33
2caf2e9b-bdce-45dc-90a7-3a61b52253cd,Customer 516,Denver International Airport,Castle Rock,2025-12-27T14:40:35.859546,2025-12-27T16:01:35.859546,Completed,108.49,John Doe,73.8,81
a0bbe9d1-a208-4e62-b2f4-dd85eb87b0c0,Customer 735,Colorado Springs Airport,US Air Force Academy,2025-12-27T15:33:44.859546,2025-12-27T16:13:44.859546,No Show,34.79,Peter Teehan,16.3,40
5acc3eb9-ea7d-4fb4-9ffe-616bc84ef70f,Customer 324,The Broadmoor,Denver International Airport,2025-12-27T18:41:34.859546,2025-12-27T20:05:34.859546,Cancelled,112.2,Peter Teehan,76.8,84
bb383375-c49d-476c-9684-7fa61a43332d,Customer 298,US Air Force Academy,Manitou Springs,2025-12-27T20:26:30.859546,2025-12-27T20:45:30.859546,Completed,20.17,Jane Smith,8.0,19
7d065525-a599-45fc-bc01-d7a154318489,Customer 705,Garden of the Gods,Denver International Airport,2025-12-27T21:14:31.859546,2025-12-27T22:20:31.859546,Completed,92.16,Jane Smith,60.7,66
28984291-43e3-44d1-88ce-ef2024196046,Customer 352,US Air Force Academy,Castle Rock,2025-12-27T21:47:28.859546,2025-12-27T23:22:28.859546,Cancelled,125.09,Auto-Dispatch,87.1,95
54f70255-56df-4f3c-bc63-b5487aa27e6d,Customer 753,Denver International Airport,US Air Force Academy,2025-12-27T23:02:40.859546,2025-12-28T00:42:40.859546,Completed,130.04,Peter Teehan,91.0,100
b2badeb3-d920-4ee3-8eb7-5e91a97506aa,Customer 523,Denver International Airport,The Broadmoor,2025-12-28T05:00:00.859546,2025-12-28T06:23:00.859546,Completed,111.49,Auto-Dispatch,76.2,83
405b6f09-af5f-4ba7-9f0c-0b277aaf5ee7,Customer 768,Downtown COS,Colorado Springs Airport,2025-12-28T06:25:26.859546,2025-12-28T06:38:26.859546,Completed,15.77,Peter Teehan,5.4,13
e4c9ed18-1794-4f0f-8ebe-4b9922cca70b,Customer 467,Castle Rock,Denver International Airport,2025-12-28T08:43:48.859546,2025-12-28T10:25:48.859546,No Show,132.56,Auto-Dispatch,93.0,102
ab0546e3-fc3c-4930-a330-5bd46522fbf8,Customer 498,Downtown COS,Denver International Airport,2025-12-28T11:22:57.859546,2025-12-28T12:43:57.859546,No Show,109.03,Peter Teehan,74.2,81
52078f4d-b5c4-4865-a504-80e4dd6681ac,Customer 339,Castle Rock,Colorado Springs Airport,2025-12-28T11:38:35.859546,2025-12-28T13:02:35.859546,Completed,112.08,Jane Smith,76.7,84
932182e8-6b32-460b-b25d-40bfc262ec76,Customer 180,Colorado Springs Airport,Denver International Airport,2025-12-28T13:53:21.859546,2025-12-28T15:16:21.859546,Completed,110.68,Jane Smith,75.5,83
ceee5f60-1d00-4288-91d3-e8d6bc31daa9,Customer 677,Castle Rock,Downtown COS,2025-12-28T14:34:00.859546,2025-12-28T15:47:00.859546,No Show,100.11,Auto-Dispatch,67.1,73
40218ee5-2df7-4bde-84c7-6707f332ae79,Customer 952,The Broadmoor,Garden of the Gods,2025-12-28T15:00:03.859546,2025-12-28T15:21:03.859546,Cancelled,21.64,Jane Smith,8.8,21
d93b69c3-cba2-4149-a328-7de49567bbd3,Customer 110,Garden of the Gods,Manitou Springs,2025-12-28T19:43:29.859546,2025-12-28T20:10:29.859546,Completed,25.68,John Doe,11.1,27
405842f3-2964-4bee-9311-fcdd7f931ae2,Customer 879,Manitou Springs,Denver International Airport,2025-12-28T21:41:45.859546,2025-12-28T23:01:45.859546,Completed,107.62,Peter Teehan,73.1,80
40247d3f-3be7-47dc-85ca-9704d704dd55,Customer 372,Castle Rock,US Air Force Academy,2025-12-28T23:30:32.859546,2025-12-29T01:01:32.859546,Completed,119.78,Peter Teehan,82.8,91
e74318fa-7c85-42da-a7f8-7bf36f34b4f6,Customer 699,Colorado Springs Airport,Denver International Airport,2025-12-29T07:40:16.859546,2025-12-29T08:48:16.859546,No Show,94.63,John Doe,62.7,68
6b492601-8753-4268-9c6e-d8cfe443d09d,Customer 280,US Air Force Academy,Garden of the Gods,2025-12-29T10:01:09.859546,2025-12-29T10:34:09.859546,Completed,29.55,Peter Teehan,13.3,33
f61af309-e808-4038-9860-9955c0e27059,Customer 980,Castle Rock,The Broadmoor,2025-12-29T13:18:29.859546,2025-12-29T14:45:29.859546,No Show,115.6,Peter Teehan,79.5,87
d1e087c3-127d-433e-9ccc-94de1ea8fe23,Customer 254,US Air Force Academy,Garden of the Gods,2025-12-29T14:34:44.859546,2025-12-29T15:18:44.859546,No Show,37.31,Jane Smith,17.7,44
5bd6c29e-215f-4036-9192-61bc623926fa,Customer 621,Castle Rock,The Broadmoor,2025-12-29T15:52:07.859546,2025-12-29T17:31:07.859546,Completed,129.36,John Doe,90.5,99
e8007909-0707-45bb-ade4-efd9b45809d1,Customer 529,Denver International Airport,Manitou Springs,2025-12-29T17:25:17.859546,2025-12-29T18:55:17.859546,Completed,118.75,Peter Teehan,82.0,90
886a445e-4db5-49bf-bae7-41e9e41e2e24,Customer 388,US Air Force Academy,Castle Rock,2025-12-29T22:01:43.859546,2025-12-29T23:12:43.859546,No Show,97.3,Peter Teehan,64.8,71
58273baa-7635-4758-ac3e-69a736fda4f3,Customer 865,Colorado Springs Airport,Castle Rock,2025-12-30T05:07:50.859546,2025-12-30T06:48:50.859546,Completed,131.89,Peter Teehan,92.5,101
6599c306-9cb7-4ca7-a9e6-f3b59236c3bb,Customer 372,Garden of the Gods,The Broadmoor,2025-12-30T12:18:22.859546,2025-12-30T12:53:22.859546,Completed,31.26,John Doe,14.3,35
e5c747a5-da00-4bd4-8fe4-dc4220ebca0a,Customer 677,Downtown COS,US Air Force Academy,2025-12-30T21:07:54.859546,2025-12-30T21:42:54.859546,Cancelled,30.77,Peter Teehan,14.0,35
91ab23d1-fe8d-4ddb-833d-b53ee3ba67b2,Customer 115,Castle Rock,US Air Force Academy,2025-12-30T22:58:16.859546,2025-12-31T00:23:16.859546,No Show,113.37,Peter Teehan,77.7,85
d0dd1f07-fd98-4c48-8d57-42d67c3e4427,Customer 401,The Broadmoor,Castle Rock,2025-12-30T23:40:21.859546,2025-12-31T01:15:21.859546,Completed,125.05,Jane Smith,87.0,95
be29705a-51bf-47af-8bf6-b551e9420735,Customer 595,The Broadmoor,US Air Force Academy,2025-12-31T14:47:55.859546,2025-12-31T15:24:55.859546,Completed,32.22,Peter Teehan,14.8,37
b067e987-2d7d-46a0-9578-8dbf5c346198,Customer 914,Manitou Springs,Castle Rock,2025-12-31T15:12:24.859546,2025-12-31T16:44:24.859546,No Show,121.36,John Doe,84.1,92
623a1f1e-394d-4a8b-9a40-f796f51097fb,Customer 902,Downtown COS,Colorado Springs Airport,2025-12-31T18:54:20.859546,2025-12-31T19:32:20.859546,Completed,33.05,Auto-Dispatch,15.3,38
fcc3f592-1581-432d-a790-7ff2cf9de839,Customer 958,The Broadmoor,US Air Force Academy,2025-12-31T19:24:43.859546,2025-12-31T19:33:43.859546,Cancelled,15.0,Jane Smith,3.9,9
b3958582-c06c-4f63-8ed9-870e26a4e5da,Customer 676,The Broadmoor,Castle Rock,2025-12-31T21:10:36.859546,2025-12-31T22:19:36.859546,Cancelled,94.95,John Doe,63.0,69
ec6b0c31-920c-4d5f-9ec2-9cf6a758cd50,Customer 388,Colorado Springs Airport,US Air Force Academy,2026-01-01T00:31:10.859546,2026-01-01T01:20:10.859546,Completed,40.73,Jane Smith,19.7,49
119a4ab0-160b-4911-8088-6f74e764c2bb,Customer 982,Garden of the Gods,US Air Force Academy,2026-01-01T01:25:23.859546,2026-01-01T02:06:23.859546,Cancelled,35.08,Auto-Dispatch,16.5,41
de8014a2-33c8-4695-939b-0c2f59825724,Customer 296,US Air Force Academy,Colorado Springs Airport,2026-01-01T16:59:13.859546,2026-01-01T17:10:13.859546,Cancelled,15.0,Auto-Dispatch,4.4,11
5e371fd4-3f58-4e9d-a46a-60d6a2146a34,Customer 167,US Air Force Academy,Manitou Springs,2026-01-01T17:17:49.859546,2026-01-01T17:58:49.859546,Cancelled,35.32,John Doe,16.6,41
d12f7c8b-e051-4739-a822-d5c18169a3d8,Customer 511,Denver International Airport,Garden of the Gods,2026-01-01T22:53:47.859546,2026-01-02T00:05:47.859546,No Show,98.13,Auto-Dispatch,65.5,72
5498b64b-d81c-4984-af9e-ff3c5f950dd1,Customer 429,US Air Force Academy,Manitou Springs,2026-01-01T22:55:04.859546,2026-01-01T23:44:04.859546,Completed,40.59,John Doe,19.6,49
8b1c3f91-af88-4132-851b-f9585f1317cb,Customer 723,US Air Force Academy,Denver International Airport,2026-01-02T01:33:59.859546,2026-01-02T02:50:59.859546,Completed,104.86,Auto-Dispatch,70.9,77
7c8b5009-7202-469d-961f-5278381f02f3,Customer 690,Colorado Springs Airport,Downtown COS,2026-01-02T05:55:39.859546,2026-01-02T06:39:39.859546,Completed,37.24,John Doe,17.7,44
b5a92479-58bf-4a15-9ff1-b2cc40c8051b,Customer 434,Garden of the Gods,Denver International Airport,2026-01-03T01:44:18.859546,2026-01-03T03:05:18.859546,Completed,108.81,Peter Teehan,74.0,81
74f95c63-5010-47eb-a03a-011281d4cb78,Customer 477,Garden of the Gods,Castle Rock,2026-01-03T03:00:47.859546,2026-01-03T04:29:47.859546,No Show,117.46,Peter Teehan,81.0,89
97d44a35-cf93-464c-86f5-06c9fb5d0813,Customer 937,Castle Rock,The Broadmoor,2026-01-03T03:47:45.859546,2026-01-03T05:23:45.859546,Completed,126.26,Peter Teehan,88.0,96
8ad76e54-f96a-4adf-bdfb-adf1cfa2de73,Customer 743,US Air Force Academy,Garden of the Gods,2026-01-03T04:46:15.859546,2026-01-03T05:18:15.859546,Completed,28.7,Peter Teehan,12.8,32
44983324-3628-4900-9dc7-0f81f8e956cb,Customer 960,US Air Force Academy,The Broadmoor,2026-01-03T06:29:39.859546,2026-01-03T06:39:39.859546,Completed,15.0,Peter Teehan,4.2,10
0cb9022b-5e11-4cf5-b474-23fcb80acf44,Customer 849,Manitou Springs,US Air Force Academy,2026-01-03T09:51:19.859546,2026-01-03T10:12:19.859546,Completed,21.28,John Doe,8.6,21
b99ca6fd-9dfd-47f7-b636-c382b7433741,Customer 840,Garden of the Gods,Castle Rock,2026-01-03T14:02:43.859546,2026-01-03T15:31:43.859546,Completed,117.9,Auto-Dispatch,81.3,89
2149b7d9-3391-4650-98af-1b73fc2a934d,Customer 124,Castle Rock,Garden of the Gods,2026-01-03T14:04:12.859546,2026-01-03T15:10:12.859546,Completed,92.22,John Doe,60.8,66
948da3ba-2957-49ed-9700-ef1e270296be,Customer 681,Garden of the Gods,Castle Rock,2026-01-03T21:01:27.859546,2026-01-03T22:33:27.859546,Completed,121.47,Jane Smith,84.2,92
2c40028a-b131-4185-bf18-6914371a6bd3,Customer 514,Denver International Airport,US Air Force Academy,2026-01-04T06:00:29.859546,2026-01-04T07:27:29.859546,Completed,115.22,Jane Smith,79.2,87
fdec2ddc-ab8d-4aa8-9f2d-9676e9054248,Customer 304,Denver International Airport,Castle Rock,2026-01-04T13:16:16.859546,2026-01-04T14:22:16.859546,No Show,91.72,John Doe,60.4,66
b7877f97-ff4a-4412-aa09-9fa11158b431,Customer 657,The Broadmoor,Denver International Airport,2026-01-05T00:52:25.859546,2026-01-05T02:18:25.859546,Cancelled,114.3,Auto-Dispatch,78.4,86
381128b7-bc31-4a5e-830c-247d6b6a35f2,Customer 302,Garden of the Gods,The Broadmoor,2026-01-05T05:47:05.859546,2026-01-05T06:12:05.859546,Completed,23.92,Jane Smith,10.1,25
0a04f217-e109-4fd6-b54b-7358ef20ea3d,Customer 553,Downtown COS,Garden of the Gods,2026-01-05T13:20:50.859546,2026-01-05T14:00:50.859546,Completed,34.43,Jane Smith,16.1,40
febf8ecf-360e-4e37-bd0e-05dbfc8a62db,Customer 845,Manitou Springs,Downtown COS,2026-01-05T23:07:04.859546,2026-01-05T23:15:04.859546,Cancelled,15.0,Auto-Dispatch,3.4,8
c09ee9bc-405b-4ae6-a3f8-c577c60ff69c,Customer 448,US Air Force Academy,Castle Rock,2026-01-06T02:11:43.859546,2026-01-06T03:40:43.859546,Cancelled,117.5,Peter Teehan,81.0,89
37dc92fa-48d7-48b0-9c60-90227cddafce,Customer 514,Manitou Springs,Downtown COS,2026-01-06T04:20:00.859546,2026-01-06T04:37:00.859546,Completed,18.69,Jane Smith,7.1,17
ea59f7a7-33f9-4f20-8fe3-c1db5cc0ea36,Customer 833,Downtown COS,The Broadmoor,2026-01-06T08:17:45.859546,2026-01-06T09:06:45.859546,Completed,40.58,Auto-Dispatch,19.6,49
11ab70ae-a39f-44c1-b9b7-f1d8a1270522,Customer 616,Garden of the Gods,Colorado Springs Airport,2026-01-06T16:53:39.859546,2026-01-06T17:37:39.859546,Cancelled,37.12,John Doe,17.6,44
735837b4-765d-4b03-beb2-04662e615196,Customer 687,US Air Force Academy,Downtown COS,2026-01-06T20:59:03.859546,2026-01-06T21:12:03.859546,Completed,15.81,Peter Teehan,5.5,13
52de2e73-99d6-41ba-a547-4349aae688b0,Customer 759,US Air Force Academy,Colorado Springs Airport,2026-01-07T04:54:24.859546,2026-01-07T05:34:24.859546,Cancelled,34.6,John Doe,16.2,40
fe8f088a-0f79-4323-b609-d365879480fe,Customer 618,The Broadmoor,Garden of the Gods,2026-01-07T13:23:58.859546,2026-01-07T14:07:58.859546,No Show,37.34,Jane Smith,17.8,44
4dc5ed89-3725-4a5d-bc19-30c390629709,Customer 563,Garden of the Gods,US Air Force Academy,2026-01-07T15:57:35.859546,2026-01-07T16:32:35.859546,No Show,31.04,John Doe,14.2,35
f6988fe8-24bf-475b-85fc-e9e25a4acd7e,Customer 452,Castle Rock,Manitou Springs,2026-01-07T22:43:50.859546,2026-01-08T00:15:50.859546,No Show,120.99,Auto-Dispatch,83.8,92
a40365ad-5aaa-40fe-afba-9ab5ab9efcbb,Customer 788,Downtown COS,Colorado Springs Airport,2026-01-08T02:21:53.859546,2026-01-08T03:01:53.859546,Completed,34.52,Auto-Dispatch,16.2,40
62424b40-0080-4fd5-a122-2d09030a0898,Customer 663,Garden of the Gods,The Broadmoor,2026-01-08T04:36:37.859546,2026-01-08T05:01:37.859546,Cancelled,23.99,Peter Teehan,10.1,25
432b1073-f323-4aef-890c-409858165bad,Customer 297,Downtown COS,Denver International Airport,2026-01-08T08:57:37.859546,2026-01-08T10:17:37.859546,Completed,107.98,Peter Teehan,73.4,80
059be769-6871-41e6-a5e3-7cfd51a1a362,Customer 779,Downtown COS,Garden of the Gods,2026-01-08T10:21:38.859546,2026-01-08T10:38:38.859546,Completed,18.7,John Doe,7.1,17
07b6a781-deb0-428b-9a30-250b54a5ea27,Customer 779,Castle Rock,The Broadmoor,2026-01-08T16:50:46.859546,2026-01-08T18:26:46.859546,No Show,125.81,Jane Smith,87.6,96
584ed49e-3358-4e86-aff5-1bdc90a100fa,Customer 211,Garden of the Gods,Denver International Airport,2026-01-09T03:14:18.859546,2026-01-09T04:52:18.859546,No Show,128.75,Auto-Dispatch,90.0,98
2a6c95a9-df53-45b8-85d1-057d2958a44f,Customer 427,Downtown COS,US Air Force Academy,2026-01-09T11:10:40.859546,2026-01-09T11:38:40.859546,Cancelled,26.23,Peter Teehan,11.4,28
f06935a8-d28b-4558-b5bc-d2096e7b438f,Customer 418,Manitou Springs,Colorado Springs Airport,2026-01-09T14:17:17.859546,2026-01-09T14:46:17.859546,Completed,26.77,Auto-Dispatch,11.7,29
1fcaded7-6d50-4ec2-9eda-3522780a714a,Customer 958,Denver International Airport,The Broadmoor,2026-01-09T15:38:54.859546,2026-01-09T17:21:54.859546,Completed,133.56,Jane Smith,93.8,103
900100a7-d89c-4b97-ae54-e49a5e910e65,Customer 182,Castle Rock,US Air Force Academy,2026-01-09T17:40:27.859546,2026-01-09T18:52:27.859546,Completed,99.14,Jane Smith,66.3,72
9ab50827-8bd3-400b-b9ea-6c5f0c9b80fd,Customer 862,Manitou Springs,Garden of the Gods,2026-01-09T20:57:28.859546,2026-01-09T21:12:28.859546,Completed,17.31,Jane Smith,6.3,15
71015285-afe7-48c0-822f-45d3eab9bbbc,Customer 239,Downtown COS,Garden of the Gods,2026-01-10T01:50:05.859546,2026-01-10T02:09:05.859546,Cancelled,19.89,Auto-Dispatch,7.8,19
17f654a8-da71-4921-9726-98418ffca6f6,Customer 692,Castle Rock,Denver International Airport,2026-01-10T05:15:46.859546,2026-01-10T06:23:46.859546,No Show,94.39,Jane Smith,62.5,68
410b8306-a94d-4c64-8117-dda2143512a1,Customer 689,The Broadmoor,Downtown COS,2026-01-10T08:52:00.859546,2026-01-10T09:04:00.859546,Completed,15.01,Jane Smith,5.0,12
b6271584-f13c-43f3-92a3-0331692133b8,Customer 822,Downtown COS,Garden of the Gods,2026-01-10T15:45:27.859546,2026-01-10T16:16:27.859546,Cancelled,28.3,Peter Teehan,12.6,31
b899d174-342d-47b4-b47a-950920c7c0a9,Customer 785,US Air Force Academy,Denver International Airport,2026-01-10T17:24:50.859546,2026-01-10T18:58:50.859546,No Show,123.93,Peter Teehan,86.1,94
1e0b2510-eaea-4131-ad01-67b1e099e653,Customer 156,Manitou Springs,Castle Rock,2026-01-10T20:43:37.859546,2026-01-10T22:01:37.859546,Cancelled,105.5,Jane Smith,71.4,78
78485533-094e-4fb4-8d38-5a68aec3a3ca,Customer 266,Colorado Springs Airport,Manitou Springs,2026-01-10T20:46:16.859546,2026-01-10T21:26:16.859546,No Show,34.45,Jane Smith,16.1,40
2e301388-f10c-4306-a591-23f6ed1b700d,Customer 194,Downtown COS,Denver International Airport,2026-01-11T07:31:54.859546,2026-01-11T08:38:54.859546,Completed,93.51,Jane Smith,61.8,67
f273446e-7da5-4a73-a532-7c053480c3fb,Customer 347,Castle Rock,Colorado Springs Airport,2026-01-11T08:14:16.859546,2026-01-11T09:51:16.859546,Completed,127.61,Jane Smith,89.1,97
ec9bf9e8-6430-4289-9db5-5b67a4098cab,Customer 404,Garden of the Gods,Castle Rock,2026-01-11T11:53:59.859546,2026-01-11T13:21:59.859546,Completed,116.5,Auto-Dispatch,80.2,88
c04c91bc-3fa1-4da1-a794-e270021c4a23,Customer 724,Castle Rock,The Broadmoor,2026-01-11T15:04:08.859546,2026-01-11T16:48:08.859546,Completed,134.81,Jane Smith,94.8,104
94f8409f-d52e-491b-9630-d2c3a8ba94e1,Customer 363,Colorado Springs Airport,Castle Rock,2026-01-11T15:51:13.859546,2026-01-11T17:35:13.859546,Completed,134.67,Auto-Dispatch,94.7,104
faab5f65-8d10-4cdf-b958-594d711e56ee,Customer 531,Garden of the Gods,Castle Rock,2026-01-11T23:29:38.859546,2026-01-12T00:42:38.859546,Completed,99.87,Auto-Dispatch,66.9,73
a2e33734-b803-4397-8757-735b12d23bf9,Customer 887,Castle Rock,Downtown COS,2026-01-12T02:24:24.859546,2026-01-12T03:36:24.859546,Completed,98.36,John Doe,65.7,72
a62ffaeb-e464-4bf9-8345-3a8aa42b3313,Customer 547,Denver International Airport,Garden of the Gods,2026-01-12T09:16:37.859546,2026-01-12T10:40:37.859546,Completed,112.23,Auto-Dispatch,76.8,84
e85440ff-3692-4ea4-959e-4132be849e1c,Customer 926,Denver International Airport,US Air Force Academy,2026-01-12T09:23:47.859546,2026-01-12T10:39:47.859546,No Show,102.98,Jane Smith,69.4,76
c8cbcb5d-39ce-4395-8777-ec79c35382b9,Customer 746,Manitou Springs,Denver International Airport,2026-01-13T08:15:49.859546,2026-01-13T09:51:49.859546,Cancelled,125.55,Auto-Dispatch,87.4,96
fd991540-6d53-4ab8-9b9a-68a9d0b23663,Customer 764,US Air Force Academy,Colorado Springs Airport,2026-01-13T08:35:16.859546,2026-01-13T09:03:16.859546,Cancelled,25.94,Peter Teehan,11.3,28
c7155154-28bc-4b1f-b913-fef84342fb40,Customer 122,Castle Rock,The Broadmoor,2026-01-13T11:40:56.859546,2026-01-13T12:54:56.859546,Completed,101.41,Auto-Dispatch,68.1,74
1906a4b8-536d-423d-b69c-a6e47e6dc5d8,Customer 299,The Broadmoor,Downtown COS,2026-01-13T15:12:29.859546,2026-01-13T15:37:29.859546,Completed,24.05,Auto-Dispatch,10.2,25
707fe8d3-6c0b-469b-8ecc-45b546a5f659,Customer 341,Castle Rock,Colorado Springs Airport,2026-01-13T21:55:14.859546,2026-01-13T23:26:14.859546,Completed,120.13,Auto-Dispatch,83.1,91
ed48161c-5744-41f0-8b03-9a59160c4b4d,Customer 753,Colorado Springs Airport,US Air Force Academy,2026-01-13T22:11:49.859546,2026-01-13T22:33:49.859546,Completed,22.33,John Doe,9.2,22
20ea5e7a-b0cf-4f14-9a98-8190fd1edef6,Customer 862,Castle Rock,Colorado Springs Airport,2026-01-13T22:46:32.859546,2026-01-13T23:53:32.859546,Completed,92.91,Jane Smith,61.3,67
340c2afb-4ede-4081-bc9a-67f51a366e00,Customer 512,Denver International Airport,Downtown COS,2026-01-14T03:33:28.859546,2026-01-14T04:58:28.859546,Completed,113.6,Auto-Dispatch,77.9,85
d812d109-0248-4252-a3c3-d5694c823ee8,Customer 601,Colorado Springs Airport,Garden of the Gods,2026-01-14T18:05:31.859546,2026-01-14T18:28:31.859546,Completed,22.41,Jane Smith,9.2,23
52e4d78a-5671-4431-9e1a-b4ab4a1b3733,Customer 129,Manitou Springs,US Air Force Academy,2026-01-14T18:06:02.859546,2026-01-14T18:43:02.859546,Completed,32.41,John Doe,14.9,37
12e607a1-28bb-4bcf-abb7-e6c7c6ff1503,Customer 843,US Air Force Academy,Garden of the Gods,2026-01-15T01:10:19.859546,2026-01-15T01:28:19.859546,Completed,19.08,Auto-Dispatch,7.3,18
b5bcb80f-c185-48a3-842b-ce97687febfb,Customer 384,Garden of the Gods,The Broadmoor,2026-01-15T04:56:53.859546,2026-01-15T05:22:53.859546,Completed,24.64,Auto-Dispatch,10.5,26
fc434c7b-aabd-45a7-b6e6-34a8d767d37c,Customer 244,Downtown COS,US Air Force Academy,2026-01-15T13:58:57.859546,2026-01-15T14:12:57.859546,Completed,16.08,Peter Teehan,5.6,14
0c2f5ec7-61dd-48df-a92e-d4f444de280c,Customer 810,US Air Force Academy,Colorado Springs Airport,2026-01-16T15:07:57.859546,2026-01-16T15:35:57.859546,Completed,26.28,Peter Teehan,11.4,28
fc737664-a311-45b2-b199-c33e620b0d65,Customer 498,The Broadmoor,Downtown COS,2026-01-17T02:47:28.859546,2026-01-17T03:17:28.859546,Completed,27.53,John Doe,12.2,30
1adc9f62-f63b-4324-81bc-6f2d3ac2fc26,Customer 269,Downtown COS,Denver International Airport,2026-01-17T03:54:51.859546,2026-01-17T05:34:51.859546,No Show,129.94,Auto-Dispatch,91.0,100
bfaccbbf-467f-4c1d-a035-cbac2aa59a7b,Customer 354,US Air Force Academy,The Broadmoor,2026-01-17T07:43:14.859546,2026-01-17T08:20:14.859546,Completed,32.83,Jane Smith,15.2,37
c6a70ef0-5672-4142-80b8-97a0c0dda313,Customer 778,Garden of the Gods,Castle Rock,2026-01-17T08:11:18.859546,2026-01-17T09:53:18.859546,No Show,133.11,Jane Smith,93.5,102
b506c39c-9081-45b1-9855-4d3e13f23ef2,Customer 118,US Air Force Academy,Colorado Springs Airport,2026-01-17T12:38:03.859546,2026-01-17T12:52:03.859546,Cancelled,16.63,John Doe,5.9,14
b5049f06-e320-4f32-93e5-2fad21193787,Customer 493,Downtown COS,Castle Rock,2026-01-17T13:09:30.859546,2026-01-17T14:27:30.859546,No Show,105.37,Jane Smith,71.3,78
796ba0d0-0087-41bd-9721-60e1fc4aa2da,Customer 736,Manitou Springs,Castle Rock,2026-01-17T13:52:42.859546,2026-01-17T15:20:42.859546,Completed,116.51,Jane Smith,80.2,88
041c5b12-fad9-48f0-8605-ad7316243494,Customer 467,Colorado Springs Airport,The Broadmoor,2026-01-17T14:26:57.859546,2026-01-17T15:06:57.859546,Completed,34.75,Jane Smith,16.3,40
7bb5176e-ae6a-44aa-9ae0-bfab9c8592d8,Customer 441,Denver International Airport,Manitou Springs,2026-01-17T16:12:00.859546,2026-01-17T17:32:00.859546,No Show,107.41,John Doe,72.9,80
bea52452-3a73-4f47-83cc-675802e5832c,Customer 991,Castle Rock,Denver International Airport,2026-01-17T16:43:11.859546,2026-01-17T18:19:11.859546,Completed,125.8,Peter Teehan,87.6,96
50c0dec0-5e2c-4f5f-9e82-36a537df9b5f,Customer 247,Downtown COS,Manitou Springs,2026-01-17T23:36:28.859546,2026-01-18T00:08:28.859546,Completed,29.08,John Doe,13.0,32
fbfd0cf2-c298-488f-8eef-0c8b43204125,Customer 316,Manitou Springs,Colorado Springs Airport,2026-01-18T01:47:15.859546,2026-01-18T02:05:15.859546,Completed,19.43,John Doe,7.5,18
bfbe3932-16e0-4f4b-8898-8776a43e72d2,Customer 680,Castle Rock,Colorado Springs Airport,2026-01-18T02:33:26.859546,2026-01-18T03:47:26.859546,Completed,100.4,Jane Smith,67.3,74
528bbbf9-e94f-4690-bf92-9078a2ce68c4,Customer 946,The Broadmoor,Manitou Springs,2026-01-18T17:46:25.859546,2026-01-18T18:13:25.859546,Completed,25.37,Auto-Dispatch,10.9,27
dd0dab3b-f5ab-4d60-bf50-89fd7539686c,Customer 908,Manitou Springs,Downtown COS,2026-01-19T01:17:23.859546,2026-01-19T01:47:23.859546,Cancelled,27.62,Auto-Dispatch,12.2,30
c799b6fc-a76c-4e6f-9035-2a4a9240eca2,Customer 335,The Broadmoor,Castle Rock,2026-01-19T03:35:54.859546,2026-01-19T04:50:54.859546,Completed,101.82,John Doe,68.5,75
5dcff858-d110-484e-93a1-8fbefdf2a6e6,Customer 129,Manitou Springs,Castle Rock,2026-01-19T06:46:10.859546,2026-01-19T08:04:10.859546,Completed,105.41,John Doe,71.3,78
916158a3-d2f1-46df-a839-4cd8d5d9abc0,Customer 615,Denver International Airport,Manitou Springs,2026-01-19T12:59:45.859546,2026-01-19T14:39:45.859546,No Show,129.9,Auto-Dispatch,90.9,100
d8e116e4-66fe-4be7-936d-c3a10838a558,Customer 417,Castle Rock,Manitou Springs,2026-01-19T20:33:38.859546,2026-01-19T21:52:38.859546,Completed,106.14,John Doe,71.9,79
860cf8c5-a660-4832-8e2b-fc3d92e3f40a,Customer 962,US Air Force Academy,The Broadmoor,2026-01-19T20:54:18.859546,2026-01-19T21:20:18.859546,Completed,24.51,Jane Smith,10.4,26
9469ca7d-5ceb-4353-93d1-0fafc750a7c3,Customer 967,Denver International Airport,Colorado Springs Airport,2026-01-20T03:08:04.859546,2026-01-20T04:21:04.859546,Completed,100.17,Jane Smith,67.1,73
12fb3f0f-5cb2-4b3d-a5d8-53bc6ccc6c22,Customer 996,Manitou Springs,Castle Rock,2026-01-20T04:28:38.859546,2026-01-20T06:01:38.859546,Completed,122.17,Jane Smith,84.7,93
bcf4a9eb-7e24-47df-9098-1f49c786427f,Customer 319,The Broadmoor,Downtown COS,2026-01-20T06:37:59.859546,2026-01-20T06:50:59.859546,Completed,15.81,John Doe,5.5,13
